월,대여소번호,대여소명,대여구분,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간,연령구분
2,860,860.LG한강 자이아파트 앞,0,1,0,2,241.26,3.45,14859.24,93,0
2,860,860.LG한강 자이아파트 앞,1,0,0,11,1699.6,15.32,66029.68,602,0
2,860,860.LG한강 자이아파트 앞,2,0,1,3,201.47,1.81,7827.18,72,0
2,860,860.LG한강 자이아파트 앞,2,0,2,28,4837.79,45.21,194897.3,1391,1
2,860,860.LG한강 자이아파트 앞,2,0,3,7,424.84,4.2,18080.79,173,1
2,860,860.LG한강 자이아파트 앞,2,0,4,8,1235.78,9.44,40650.0,356,0
2,860,860.LG한강 자이아파트 앞,2,0,5,1,47.04,0.46,1980.0,25,0
2,860,860.LG한강 자이아파트 앞,2,0,0,2,186.8,2.06,8900.0,62,0
2,860,860.LG한강 자이아파트 앞,2,0,2,4,571.3,5.38,23214.94,327,1
2,860,860.LG한강 자이아파트 앞,2,2,1,8,835.68,8.88,38264.64,505,0
2,860,860.LG한강 자이아파트 앞,2,2,2,15,1704.79,16.9,72830.95,839,1
2,860,860.LG한강 자이아파트 앞,2,2,3,7,573.83,5.4,23321.22,359,1
2,860,860.LG한강 자이아파트 앞,2,2,4,9,818.92,7.53,32454.36,398,0
2,860,860.LG한강 자이아파트 앞,2,2,5,2,451.51,4.26,18340.0,142,0
2,860,860.LG한강 자이아파트 앞,2,2,6,1,119.63,1.32,5700.0,37,0
2,860,860.LG한강 자이아파트 앞,2,2,0,3,47.09,0.59,2530.0,89,0
2,860,860.LG한강 자이아파트 앞,2,1,1,6,438.64,3.71,15975.43,302,0
2,860,860.LG한강 자이아파트 앞,2,1,2,13,1826.88,16.45,70901.1,507,1
2,860,860.LG한강 자이아파트 앞,2,1,3,5,1376.29,10.87,46833.33,293,1
2,860,860.LG한강 자이아파트 앞,2,1,4,8,1178.84,9.68,41766.83,475,0
2,860,860.LG한강 자이아파트 앞,2,1,0,3,442.79,3.87,16725.91,203,0
2,860,860.LG한강 자이아파트 앞,3,0,2,24,2241.42,20.93,90219.2,967,1
2,860,860.LG한강 자이아파트 앞,3,0,3,19,1681.44,15.68,67552.21,622,1
2,860,860.LG한강 자이아파트 앞,3,0,4,12,1049.64,9.71,41904.33,197,0
2,860,860.LG한강 자이아파트 앞,3,0,5,7,428.69,3.91,16832.91,227,0
2,860,860.LG한강 자이아파트 앞,3,0,6,3,296.24,2.25,9692.05,65,0
2,860,860.LG한강 자이아파트 앞,3,0,0,1,20.39,0.2,857.97,8,0
2,860,860.LG한강 자이아파트 앞,3,0,6,1,14.09,0.12,523.18,9,0
2,860,860.LG한강 자이아파트 앞,3,2,2,21,1542.2,14.46,62386.54,547,1
2,860,860.LG한강 자이아파트 앞,3,2,3,9,718.69,6.95,29989.23,239,1
2,860,860.LG한강 자이아파트 앞,3,2,4,30,2107.84,19.68,84833.43,791,0
2,860,860.LG한강 자이아파트 앞,3,2,5,40,2596.96,24.74,106628.58,1245,0
2,860,860.LG한강 자이아파트 앞,3,2,6,5,728.65,7.88,33966.51,326,0
2,860,860.LG한강 자이아파트 앞,3,2,0,7,1397.97,15.41,66399.84,412,0
2,860,860.LG한강 자이아파트 앞,3,1,2,28,1531.68,12.65,54520.11,765,1
2,860,860.LG한강 자이아파트 앞,3,1,3,19,1728.08,10.69,46109.4,427,1
2,860,860.LG한강 자이아파트 앞,3,1,4,34,5251.33,40.88,176074.15,1519,0
2,860,860.LG한강 자이아파트 앞,3,1,5,54,6634.81,51.57,222230.23,1265,0
2,860,860.LG한강 자이아파트 앞,3,1,6,12,2508.87,24.45,105339.96,493,0
2,860,860.LG한강 자이아파트 앞,3,1,7,1,37.51,0.34,1480.0,8,0
2,860,860.LG한강 자이아파트 앞,3,1,0,31,3190.73,25.39,109470.97,718,0
2,863,863.이촌역2번 출구,0,1,2,2,32.76,0.29,1253.32,32,1
2,863,863.이촌역2번 출구,1,0,0,9,499.28,4.5,19396.97,511,0
2,863,863.이촌역2번 출구,2,0,2,13,1138.09,10.02,43208.55,446,1
2,863,863.이촌역2번 출구,2,0,3,7,446.03,3.29,14200.49,126,1
2,863,863.이촌역2번 출구,2,0,5,3,296.69,2.65,11455.54,121,0
2,863,863.이촌역2번 출구,2,0,0,1,11.75,0.11,494.69,6,0
2,863,863.이촌역2번 출구,2,2,2,9,595.22,6.14,26439.4,481,1
2,863,863.이촌역2번 출구,2,2,3,5,268.1,2.83,12173.76,175,1
2,863,863.이촌역2번 출구,2,2,4,2,120.63,1.13,4866.35,64,0
2,863,863.이촌역2번 출구,2,1,2,7,550.47,5.03,21731.71,264,1
2,863,863.이촌역2번 출구,2,1,3,3,179.53,1.31,5668.09,55,1
2,863,863.이촌역2번 출구,2,1,0,2,62.29,0.56,2420.0,53,0
2,863,863.이촌역2번 출구,3,0,1,1,33.98,0.31,1320.0,31,0
2,863,863.이촌역2번 출구,3,0,2,4,89.17,0.78,3360.69,35,1
2,863,863.이촌역2번 출구,3,0,3,11,199.17,1.86,7923.97,186,1
2,863,863.이촌역2번 출구,3,0,4,4,115.82,0.98,4247.17,30,0
2,863,863.이촌역2번 출구,3,0,5,2,15.83,0.14,615.0,11,0
2,863,863.이촌역2번 출구,3,0,6,1,45.74,0.38,1650.0,9,0
2,863,863.이촌역2번 출구,3,0,3,1,74.65,0.67,2900.0,25,1
2,863,863.이촌역2번 출구,3,2,2,12,509.49,5.43,23431.01,316,1
2,863,863.이촌역2번 출구,3,2,3,24,200.42,2.0,8550.23,197,1
2,863,863.이촌역2번 출구,3,2,4,3,26.42,0.31,1334.28,19,0
2,863,863.이촌역2번 출구,3,2,0,3,237.82,2.17,9352.15,53,0
2,863,863.이촌역2번 출구,3,1,2,9,459.12,3.37,14507.63,190,1
2,863,863.이촌역2번 출구,3,1,3,33,4083.53,32.85,141560.73,1990,1
2,863,863.이촌역2번 출구,3,1,4,4,172.44,1.51,6500.38,58,0
2,863,863.이촌역2번 출구,3,1,5,2,206.99,1.65,7097.14,53,0
2,863,863.이촌역2번 출구,3,1,6,4,94.55,0.8,3443.22,34,0
2,863,863.이촌역2번 출구,3,1,0,10,451.27,4.08,17531.69,127,0
2,864,864.순천향대학병원(한남오거리),0,0,2,1,50.55,0.46,1963.93,25,1
2,864,864.순천향대학병원(한남오거리),1,0,0,6,424.29,3.82,16483.63,569,0
2,864,864.순천향대학병원(한남오거리),2,0,2,9,1029.88,10.41,44887.96,449,1
2,864,864.순천향대학병원(한남오거리),2,0,3,1,118.0,1.44,6207.84,29,1
2,864,864.순천향대학병원(한남오거리),2,2,1,3,78.59,0.7,3010.12,133,0
2,864,864.순천향대학병원(한남오거리),2,2,2,6,496.66,5.67,24464.71,261,1
2,864,864.순천향대학병원(한남오거리),2,2,3,4,673.18,5.97,25745.51,301,1
2,864,864.순천향대학병원(한남오거리),2,1,1,2,142.16,0.9,3860.0,390,0
2,864,864.순천향대학병원(한남오거리),2,1,2,6,681.7,6.98,30081.54,239,1
2,864,864.순천향대학병원(한남오거리),2,1,3,4,126.0,1.04,4503.36,100,1
2,864,864.순천향대학병원(한남오거리),2,1,0,4,269.68,2.45,10514.87,103,0
2,864,864.순천향대학병원(한남오거리),3,0,1,2,114.22,0.89,3845.64,33,0
2,864,864.순천향대학병원(한남오거리),3,0,2,30,1275.95,11.71,50501.41,525,1
2,864,864.순천향대학병원(한남오거리),3,0,3,5,190.46,1.78,7641.79,99,1
2,864,864.순천향대학병원(한남오거리),3,0,4,13,2686.48,25.01,107838.85,605,0
2,864,864.순천향대학병원(한남오거리),3,0,5,2,911.43,8.22,35409.08,171,0
2,864,864.순천향대학병원(한남오거리),3,0,0,1,37.95,0.26,1127.33,15,0
2,864,864.순천향대학병원(한남오거리),3,0,2,1,205.92,1.51,6500.0,64,1
2,864,864.순천향대학병원(한남오거리),3,0,4,5,369.21,3.56,15356.4,117,0
2,864,864.순천향대학병원(한남오거리),3,0,5,4,158.56,1.34,5758.63,82,0
2,864,864.순천향대학병원(한남오거리),3,0,6,1,42.63,0.27,1170.0,39,0
2,864,864.순천향대학병원(한남오거리),3,2,2,11,569.29,6.43,27620.34,177,1
2,864,864.순천향대학병원(한남오거리),3,2,3,17,998.64,9.22,39659.48,435,1
2,864,864.순천향대학병원(한남오거리),3,2,4,1,132.85,1.47,6330.0,43,0
2,864,864.순천향대학병원(한남오거리),3,2,5,1,40.67,0.37,1580.0,26,0
2,864,864.순천향대학병원(한남오거리),3,2,6,1,76.03,0.56,2399.99,17,0
2,864,864.순천향대학병원(한남오거리),3,1,1,1,84.12,0.72,3124.05,28,0
2,864,864.순천향대학병원(한남오거리),3,1,2,6,303.97,2.16,9284.23,87,1
2,864,864.순천향대학병원(한남오거리),3,1,3,14,1573.94,13.45,57960.53,464,1
2,864,864.순천향대학병원(한남오거리),3,1,4,28,2162.33,18.53,79804.91,484,0
2,864,864.순천향대학병원(한남오거리),3,1,5,31,3010.99,26.28,113198.29,644,0
2,864,864.순천향대학병원(한남오거리),3,1,6,3,28.55,0.21,901.02,9,0
2,864,864.순천향대학병원(한남오거리),3,1,0,9,1041.16,7.94,34167.82,418,0
2,865,865.하얏트호텔 앞,1,0,0,2,67.95,0.61,2640.0,118,0
2,865,865.하얏트호텔 앞,2,0,2,1,20.86,0.23,975.53,8,1
2,865,865.하얏트호텔 앞,2,0,3,1,21.02,0.19,816.77,8,1
2,865,865.하얏트호텔 앞,2,0,5,1,58.98,0.65,2810.0,17,0
2,865,865.하얏트호텔 앞,2,2,2,4,172.61,1.48,6410.0,25,1
2,865,865.하얏트호텔 앞,2,2,3,2,79.72,0.53,2296.07,13,1
2,865,865.하얏트호텔 앞,2,1,2,3,192.03,1.64,7080.0,78,1
2,865,865.하얏트호텔 앞,2,1,3,1,123.29,1.11,4790.0,29,1
2,865,865.하얏트호텔 앞,2,1,0,1,46.22,0.42,1795.65,9,0
2,865,865.하얏트호텔 앞,3,0,2,2,472.6,2.62,11296.02,71,1
2,865,865.하얏트호텔 앞,3,0,3,1,78.12,0.95,4110.0,22,1
2,865,865.하얏트호텔 앞,3,0,4,2,37.58,0.34,1460.0,30,0
2,865,865.하얏트호텔 앞,3,0,2,5,201.04,2.13,9230.29,64,1
2,865,865.하얏트호텔 앞,3,0,5,2,28.06,0.25,1090.0,6,0
2,865,865.하얏트호텔 앞,3,2,2,1,51.74,0.47,2010.0,10,1
2,865,865.하얏트호텔 앞,3,2,3,2,57.93,0.33,1420.37,11,1
2,865,865.하얏트호텔 앞,3,1,2,2,140.86,1.2,5155.22,31,1
2,865,865.하얏트호텔 앞,3,1,3,10,301.55,2.05,8822.03,50,1
2,865,865.하얏트호텔 앞,3,1,4,9,803.46,7.17,30851.66,150,0
2,865,865.하얏트호텔 앞,3,1,5,2,40.07,0.36,1556.63,50,0
2,865,865.하얏트호텔 앞,3,1,0,6,533.1,4.16,17902.65,133,0
2,866,866.브라운스톤 남산아파트,0,0,2,2,19.19,0.17,745.41,13,1
2,866,866.브라운스톤 남산아파트,0,2,1,7,331.13,2.99,12864.71,253,0
2,866,866.브라운스톤 남산아파트,1,0,0,1,28.03,0.25,1088.89,4,0
2,866,866.브라운스톤 남산아파트,2,0,1,1,147.49,1.44,6207.3,40,0
2,866,866.브라운스톤 남산아파트,2,0,2,6,327.97,2.82,12179.74,122,1
2,866,866.브라운스톤 남산아파트,2,0,4,1,43.24,0.39,1680.0,51,0
2,866,866.브라운스톤 남산아파트,2,0,0,1,49.42,0.48,2079.93,19,0
2,866,866.브라운스톤 남산아파트,2,0,3,1,68.62,0.84,3609.92,27,1
2,866,866.브라운스톤 남산아파트,2,0,5,3,356.21,3.21,13839.12,85,0
2,866,866.브라운스톤 남산아파트,2,2,2,5,174.03,1.96,8475.66,70,1
2,866,866.브라운스톤 남산아파트,2,2,3,4,237.36,2.63,11293.59,97,1
2,866,866.브라운스톤 남산아파트,2,2,4,2,100.45,0.96,4130.42,91,0
2,866,866.브라운스톤 남산아파트,2,2,0,2,205.29,1.85,7975.54,68,0
2,866,866.브라운스톤 남산아파트,2,1,1,3,211.99,1.8,7740.86,53,0
2,866,866.브라운스톤 남산아파트,2,1,2,5,640.63,5.98,25808.05,207,1
2,866,866.브라운스톤 남산아파트,2,1,3,3,232.24,1.88,8088.01,69,1
2,866,866.브라운스톤 남산아파트,2,1,4,3,205.2,1.73,7449.74,111,0
2,866,866.브라운스톤 남산아파트,2,1,0,12,137.65,1.13,4911.99,31,0
2,866,866.브라운스톤 남산아파트,3,0,1,2,271.34,2.04,8787.94,61,0
2,866,866.브라운스톤 남산아파트,3,0,2,34,1423.03,12.21,52671.89,422,1
2,866,866.브라운스톤 남산아파트,3,0,3,9,393.22,3.25,14053.82,124,1
2,866,866.브라운스톤 남산아파트,3,0,4,2,229.54,1.93,8291.93,81,0
2,866,866.브라운스톤 남산아파트,3,0,5,6,428.06,4.15,17909.97,168,0
2,866,866.브라운스톤 남산아파트,3,0,6,2,325.25,2.18,9401.29,193,0
2,866,866.브라운스톤 남산아파트,3,0,7,1,40.67,0.37,1580.0,18,0
2,866,866.브라운스톤 남산아파트,3,0,2,3,180.82,1.59,6867.04,72,1
2,866,866.브라운스톤 남산아파트,3,0,3,3,628.27,4.33,18665.15,182,1
2,866,866.브라운스톤 남산아파트,3,0,4,2,142.25,1.06,4547.23,73,0
2,866,866.브라운스톤 남산아파트,3,0,5,1,62.75,0.64,2780.0,45,0
2,866,866.브라운스톤 남산아파트,3,2,1,16,279.85,2.88,12398.29,184,0
2,866,866.브라운스톤 남산아파트,3,2,2,22,475.48,5.0,21603.16,236,1
2,866,866.브라운스톤 남산아파트,3,2,3,6,633.76,6.6,28442.22,196,1
2,866,866.브라운스톤 남산아파트,3,2,4,22,342.62,4.28,18532.29,143,0
2,866,866.브라운스톤 남산아파트,3,2,6,1,25.23,0.23,980.0,15,0
2,866,866.브라운스톤 남산아파트,3,2,0,2,355.57,3.2,13813.8,90,0
2,866,866.브라운스톤 남산아파트,3,1,1,15,417.48,3.12,13430.52,200,0
2,866,866.브라운스톤 남산아파트,3,1,2,46,1566.22,13.14,56600.04,574,1
2,866,866.브라운스톤 남산아파트,3,1,3,31,2370.78,20.36,87864.12,790,1
2,866,866.브라운스톤 남산아파트,3,1,4,30,2112.84,16.34,70383.06,622,0
2,866,866.브라운스톤 남산아파트,3,1,5,28,1346.37,12.36,53341.65,493,0
2,866,866.브라운스톤 남산아파트,3,1,6,33,2506.91,19.79,85302.18,576,0
2,866,866.브라운스톤 남산아파트,3,1,0,21,996.33,8.3,35865.84,378,0
2,867,867.서빙고역 광장(1번출구),0,2,3,2,326.0,2.93,12665.24,82,1
2,867,867.서빙고역 광장(1번출구),1,0,0,2,87.18,0.79,3386.89,186,0
2,867,867.서빙고역 광장(1번출구),2,0,1,3,211.65,2.22,9581.73,172,0
2,867,867.서빙고역 광장(1번출구),2,0,2,7,548.97,4.43,19068.04,169,1
2,867,867.서빙고역 광장(1번출구),2,0,3,2,358.89,3.27,14100.0,92,1
2,867,867.서빙고역 광장(1번출구),2,0,4,2,228.99,1.79,7710.0,99,0
2,867,867.서빙고역 광장(1번출구),2,0,5,1,211.28,1.38,5928.23,29,0
2,867,867.서빙고역 광장(1번출구),2,0,2,2,205.58,1.56,6729.65,89,1
2,867,867.서빙고역 광장(1번출구),2,2,1,1,70.78,0.81,3504.74,143,0
2,867,867.서빙고역 광장(1번출구),2,2,2,2,240.05,2.17,9325.97,64,1
2,867,867.서빙고역 광장(1번출구),2,2,3,1,52.34,0.47,2033.55,81,1
2,867,867.서빙고역 광장(1번출구),2,2,4,2,213.67,1.94,8373.44,108,0
2,867,867.서빙고역 광장(1번출구),2,2,5,1,286.58,2.58,11133.47,77,0
2,867,867.서빙고역 광장(1번출구),2,2,0,1,343.31,3.09,13337.45,60,0
2,867,867.서빙고역 광장(1번출구),2,1,1,2,170.57,1.54,6626.43,113,0
2,867,867.서빙고역 광장(1번출구),2,1,2,8,1051.34,8.88,38321.71,386,1
2,867,867.서빙고역 광장(1번출구),2,1,3,1,39.73,0.31,1320.0,12,1
2,867,867.서빙고역 광장(1번출구),2,1,0,1,323.55,2.92,12569.8,87,0
2,867,867.서빙고역 광장(1번출구),3,0,1,1,28.42,0.24,1040.0,6,0
2,867,867.서빙고역 광장(1번출구),3,0,2,12,452.67,4.03,17439.81,123,1
2,867,867.서빙고역 광장(1번출구),3,0,3,6,539.01,4.2,18121.94,172,1
2,867,867.서빙고역 광장(1번출구),3,0,4,4,814.2,5.75,24790.0,144,0
2,867,867.서빙고역 광장(1번출구),3,0,5,17,2474.99,21.35,92012.22,515,0
2,867,867.서빙고역 광장(1번출구),3,0,6,1,32.16,0.27,1160.0,7,0
2,867,867.서빙고역 광장(1번출구),3,0,2,2,23.8,0.2,871.16,4,1
2,867,867.서빙고역 광장(1번출구),3,2,2,21,1188.33,11.03,47574.45,382,1
2,867,867.서빙고역 광장(1번출구),3,2,3,7,645.28,6.07,26187.54,243,1
2,867,867.서빙고역 광장(1번출구),3,2,4,3,130.13,1.56,6724.68,63,0
2,867,867.서빙고역 광장(1번출구),3,2,6,1,0.22,0.0,10.0,4,0
2,867,867.서빙고역 광장(1번출구),3,1,2,4,197.62,1.66,7175.83,63,1
2,867,867.서빙고역 광장(1번출구),3,1,3,14,397.08,3.09,13386.76,316,1
2,867,867.서빙고역 광장(1번출구),3,1,4,15,1682.71,10.85,46766.67,330,0
2,867,867.서빙고역 광장(1번출구),3,1,5,4,36.98,0.29,1232.87,14,0
2,867,867.서빙고역 광장(1번출구),3,1,6,5,219.97,1.95,8386.9,112,0
2,867,867.서빙고역 광장(1번출구),3,1,0,1,62.58,0.56,2431.36,13,0
2,869,869.노들섬 동측 앞,0,0,1,1,4.89,0.04,190.0,8,0
2,869,869.노들섬 동측 앞,0,0,2,1,281.45,1.83,7897.11,52,1
2,869,869.노들섬 동측 앞,0,1,5,2,105.08,1.03,4422.22,42,0
2,869,869.노들섬 동측 앞,0,1,0,2,239.49,2.01,8639.82,169,0
2,869,869.노들섬 동측 앞,1,0,0,5,347.56,3.13,13502.82,164,0
2,869,869.노들섬 동측 앞,2,0,1,1,41.44,0.37,1610.0,9,0
2,869,869.노들섬 동측 앞,2,0,2,1,126.32,1.14,4907.59,30,1
2,869,869.노들섬 동측 앞,2,0,3,1,35.28,0.32,1370.54,12,1
2,869,869.노들섬 동측 앞,2,0,4,2,74.97,0.83,3572.99,39,0
2,869,869.노들섬 동측 앞,2,0,0,2,423.23,4.08,17590.88,122,0
2,869,869.노들섬 동측 앞,2,2,1,1,40.71,0.35,1490.0,17,0
2,869,869.노들섬 동측 앞,2,2,2,8,537.38,5.97,25710.96,440,1
2,869,869.노들섬 동측 앞,2,2,3,1,57.06,0.61,2620.0,29,1
2,869,869.노들섬 동측 앞,2,2,0,1,359.65,3.51,15136.61,80,0
2,869,869.노들섬 동측 앞,2,1,2,8,372.79,3.14,13530.89,136,1
2,869,869.노들섬 동측 앞,2,1,3,2,429.87,3.02,13020.0,59,1
2,869,869.노들섬 동측 앞,2,1,4,1,240.65,1.66,7149.31,55,0
2,869,869.노들섬 동측 앞,2,1,6,1,73.57,0.66,2858.12,24,0
2,869,869.노들섬 동측 앞,3,0,1,1,11.06,0.14,594.45,5,0
2,869,869.노들섬 동측 앞,3,0,2,16,2393.01,20.45,88135.02,502,1
2,869,869.노들섬 동측 앞,3,0,3,8,928.53,8.37,36072.91,304,1
2,869,869.노들섬 동측 앞,3,0,5,3,194.77,1.44,6225.9,39,0
2,869,869.노들섬 동측 앞,3,0,0,1,19.39,0.17,753.41,6,0
2,869,869.노들섬 동측 앞,3,0,3,1,53.59,0.47,2020.0,63,1
2,869,869.노들섬 동측 앞,3,2,2,7,154.19,1.55,6732.98,90,1
2,869,869.노들섬 동측 앞,3,2,3,3,263.77,2.36,10188.94,158,1
2,869,869.노들섬 동측 앞,3,2,4,2,87.45,0.92,3965.33,28,0
2,869,869.노들섬 동측 앞,3,2,5,5,1196.91,11.81,50935.69,358,0
2,869,869.노들섬 동측 앞,3,1,2,8,570.13,4.87,20979.99,151,1
2,869,869.노들섬 동측 앞,3,1,3,15,1349.99,11.44,49353.47,339,1
2,869,869.노들섬 동측 앞,3,1,5,3,260.02,2.18,9403.67,67,0
2,869,869.노들섬 동측 앞,3,1,6,2,182.0,1.43,6160.0,39,0
2,869,869.노들섬 동측 앞,3,1,0,2,212.56,1.91,8240.0,62,0
2,870,870.노들섬 서측 앞,0,0,2,8,850.13,7.93,34146.89,320,1
2,870,870.노들섬 서측 앞,0,0,0,2,80.32,0.72,3120.2,22,0
2,870,870.노들섬 서측 앞,0,0,2,5,384.52,3.99,17203.85,208,1
2,870,870.노들섬 서측 앞,0,2,2,1,5.66,0.05,220.0,9,1
2,870,870.노들섬 서측 앞,0,2,4,15,948.24,8.56,36838.64,624,0
2,870,870.노들섬 서측 앞,0,2,0,2,139.96,1.27,5437.78,87,0
2,870,870.노들섬 서측 앞,0,1,2,3,175.69,1.28,5545.87,101,1
2,870,870.노들섬 서측 앞,0,1,3,2,70.08,0.52,2240.23,41,1
2,870,870.노들섬 서측 앞,0,1,4,5,288.3,2.6,11200.0,153,0
2,870,870.노들섬 서측 앞,0,1,0,3,299.28,2.5,10796.41,176,0
2,870,870.노들섬 서측 앞,1,0,0,38,5245.76,47.28,203797.62,1840,0
2,870,870.노들섬 서측 앞,1,2,0,1,85.2,0.77,3310.0,32,0
2,870,870.노들섬 서측 앞,2,0,1,1,336.69,2.94,12690.0,59,0
2,870,870.노들섬 서측 앞,2,0,2,62,5370.38,49.13,211720.5,2102,1
2,870,870.노들섬 서측 앞,2,0,3,14,1037.65,8.55,36814.43,389,1
2,870,870.노들섬 서측 앞,2,0,4,5,781.16,6.57,28315.6,266,0
2,870,870.노들섬 서측 앞,2,0,5,1,82.68,0.81,3480.0,23,0
2,870,870.노들섬 서측 앞,2,0,6,5,557.58,5.9,25436.08,300,0
2,870,870.노들섬 서측 앞,2,0,0,12,1326.12,12.56,54091.11,637,0
2,870,870.노들섬 서측 앞,2,0,2,9,1426.24,12.95,55791.74,389,1
2,870,870.노들섬 서측 앞,2,2,1,9,374.66,3.51,15081.58,218,0
2,870,870.노들섬 서측 앞,2,2,2,57,4402.49,44.61,192319.32,2177,1
2,870,870.노들섬 서측 앞,2,2,3,16,1636.64,16.13,69527.06,774,1
2,870,870.노들섬 서측 앞,2,2,4,9,945.89,9.12,39291.09,463,0
2,870,870.노들섬 서측 앞,2,2,6,1,59.91,0.57,2440.0,106,0
2,870,870.노들섬 서측 앞,2,2,0,10,733.83,7.54,32485.75,307,0
2,870,870.노들섬 서측 앞,2,1,1,11,1218.3,10.68,46027.19,347,0
2,870,870.노들섬 서측 앞,2,1,2,53,4669.32,40.6,174948.34,1738,1
2,870,870.노들섬 서측 앞,2,1,3,23,3431.29,26.34,113539.23,993,1
2,870,870.노들섬 서측 앞,2,1,4,7,1080.35,8.83,38077.98,423,0
2,870,870.노들섬 서측 앞,2,1,5,5,714.5,5.2,22438.01,160,0
2,870,870.노들섬 서측 앞,2,1,6,1,22.11,0.2,859.03,22,0
2,870,870.노들섬 서측 앞,2,1,0,10,701.9,5.52,23864.99,569,0
2,870,870.노들섬 서측 앞,3,0,1,2,167.98,1.59,6850.0,36,0
2,870,870.노들섬 서측 앞,3,0,2,48,2618.29,24.67,106415.72,1127,1
2,870,870.노들섬 서측 앞,3,0,3,33,3404.78,30.35,130966.54,997,1
2,870,870.노들섬 서측 앞,3,0,4,9,820.52,5.9,25442.44,359,0
2,870,870.노들섬 서측 앞,3,0,5,13,1789.7,15.74,67905.31,389,0
2,870,870.노들섬 서측 앞,3,0,6,2,588.89,5.08,21869.15,118,0
2,870,870.노들섬 서측 앞,3,0,0,5,1079.46,10.01,43160.07,322,0
2,870,870.노들섬 서측 앞,3,0,2,6,397.44,3.37,14583.64,87,1
2,870,870.노들섬 서측 앞,3,0,3,3,152.25,1.32,5690.0,41,1
2,870,870.노들섬 서측 앞,3,0,4,1,73.85,0.87,3730.0,19,0
2,870,870.노들섬 서측 앞,3,2,1,2,266.92,2.41,10370.0,86,0
2,870,870.노들섬 서측 앞,3,2,2,14,1193.51,11.81,50924.84,365,1
2,870,870.노들섬 서측 앞,3,2,3,14,1060.16,10.56,45588.38,328,1
2,870,870.노들섬 서측 앞,3,2,4,20,2199.22,21.65,93365.53,838,0
2,870,870.노들섬 서측 앞,3,2,5,18,2410.38,23.92,103097.22,928,0
2,870,870.노들섬 서측 앞,3,2,6,1,19.05,0.17,740.0,6,0
2,870,870.노들섬 서측 앞,3,2,7,1,45.73,0.37,1604.03,12,0
2,870,870.노들섬 서측 앞,3,2,0,4,45.52,0.48,2050.24,43,0
2,870,870.노들섬 서측 앞,3,1,1,2,371.36,3.51,15125.29,93,0
2,870,870.노들섬 서측 앞,3,1,2,17,1813.24,14.51,62578.36,486,1
2,870,870.노들섬 서측 앞,3,1,3,29,3557.04,29.1,125413.91,793,1
2,870,870.노들섬 서측 앞,3,1,4,26,3148.26,24.65,106231.97,1093,0
2,870,870.노들섬 서측 앞,3,1,5,13,1840.74,15.78,68006.13,488,0
2,870,870.노들섬 서측 앞,3,1,6,3,792.52,6.63,28590.0,244,0
2,870,870.노들섬 서측 앞,3,1,7,3,341.61,3.51,15134.41,144,0
2,870,870.노들섬 서측 앞,3,1,0,15,2224.67,18.24,78590.69,510,0
2,4602,4602. 숙명여대앞 버스정류소 주변,0,1,4,4,808.09,5.92,25507.99,199,0
2,4602,4602. 숙명여대앞 버스정류소 주변,1,0,0,4,205.75,1.85,7993.43,101,0
2,4602,4602. 숙명여대앞 버스정류소 주변,2,0,2,7,353.78,2.73,11804.88,106,1
2,4602,4602. 숙명여대앞 버스정류소 주변,2,0,3,2,62.08,0.62,2658.36,33,1
2,4602,4602. 숙명여대앞 버스정류소 주변,2,0,0,1,33.09,0.32,1392.56,10,0
2,4602,4602. 숙명여대앞 버스정류소 주변,2,2,2,6,454.03,4.6,19826.47,244,1
2,4602,4602. 숙명여대앞 버스정류소 주변,2,2,3,2,40.14,0.44,1896.76,28,1
2,4602,4602. 숙명여대앞 버스정류소 주변,2,2,7,1,19.0,0.15,639.67,2,0
2,4602,4602. 숙명여대앞 버스정류소 주변,2,2,0,1,26.77,0.24,1040.0,9,0
2,4602,4602. 숙명여대앞 버스정류소 주변,2,1,1,1,26.66,0.23,1004.95,18,0
2,4602,4602. 숙명여대앞 버스정류소 주변,2,1,2,3,65.88,0.48,2079.86,20,1
2,4602,4602. 숙명여대앞 버스정류소 주변,2,1,3,1,51.12,0.43,1844.08,17,1
2,4602,4602. 숙명여대앞 버스정류소 주변,3,0,2,31,878.55,7.77,33291.47,449,1
2,4602,4602. 숙명여대앞 버스정류소 주변,3,0,3,6,96.5,0.89,3840.0,67,1
2,4602,4602. 숙명여대앞 버스정류소 주변,3,0,4,1,51.38,0.43,1853.48,17,0
2,4602,4602. 숙명여대앞 버스정류소 주변,3,0,3,2,2.27,0.02,88.17,32,1
2,4602,4602. 숙명여대앞 버스정류소 주변,3,2,1,2,36.85,0.4,1723.3,19,0
2,4602,4602. 숙명여대앞 버스정류소 주변,3,2,2,14,312.55,3.01,12986.1,150,1
2,4602,4602. 숙명여대앞 버스정류소 주변,3,2,3,9,221.35,2.45,10530.91,117,1
2,4602,4602. 숙명여대앞 버스정류소 주변,3,2,4,4,140.47,1.15,4944.99,42,0
2,4602,4602. 숙명여대앞 버스정류소 주변,3,2,5,3,86.62,1.06,4557.17,26,0
2,4602,4602. 숙명여대앞 버스정류소 주변,3,1,2,15,529.61,4.02,17352.25,391,1
